word,definition
"subkingdom","(biology) a taxonomic group comprising a major division of a kingdom"
"sisterhood","a religious society of women who live together as sisters (especially an order of nuns)"
"sisterhood","an association or society of women who are linked together by a common religion or trade or interest"
"sisterhood","the kinship relation between a female offspring and the siblings"
"screenland","the personnel of the film industry"
"superclass","(biology) a taxonomic class below a phylum and above a class"
"superorder","(biology) a taxonomic group ranking above an order and below a class or subclass"
"subspecies","(biology) a taxonomic group that is a division of a species"
"superpower","a state powerful enough to influence events throughout the world"
"subculture","a social group within a national culture that has distinctive patterns of behavior and beliefs"
"sistership","an association or society of women who are linked together by a common religion or trade or interest"
"sistership","the kinship relation between a female offspring and the siblings"
"surrealism","a 20th century movement of artists and writers (developing out of dadaism) who used fantastic images and incongruous juxtapositions in order to represent unconscious thoughts and dreams"
"semidesert","a region much like a desert but usually located between a desert and the surrounding regions"
"Shangri-la","any place of complete bliss and delight and peace"
"suzerainty","the domain of a suzerain"
"suzerainty","the position or authority of a suzerain"
"shantytown","a city district inhabited by people living in huts and shanties"
"schoolyard","the yard associated with a school"
"subtropics","regions adjacent to the tropics"
"stercolith","a hard mass of fecal matter"
"stalactite","a cylinder of calcium carbonate hanging from the roof of a limestone cave"
"stalagmite","a cylinder of calcium carbonate projecting upward from the floor of a limestone cave"
"supergiant","an extremely bright star of very large diameter and low density"
"sensualist","a person who enjoys sensuality"
"shoplifter","a thief who steals goods that are in a store"
"seamstress","someone who makes or mends dresses"
"sempstress","someone who makes or mends dresses"
"soothsayer","someone who makes predictions of the future (usually on the basis of special knowledge)"
"shopwalker","an employee of a retail store who supervises sales personnel and helps with customer problems"
"stumblebum","an awkward stupid person"
"stumblebum","a second-rate prize fighter"
"stonemason","a craftsman who works with stone or brick"
"systemizer","an organizer who puts things in order"
"systemiser","an organizer who puts things in order"
"squanderer","a recklessly extravagant consumer"
"sermonizer","someone whose occupation is preaching the gospel"
"sermoniser","someone whose occupation is preaching the gospel"
"saleswoman","a woman salesperson"
"schoolgirl","a girl attending school"
"sandbagger","someone who deceives you about his true nature or intent in order to take advantage of you"
"schoolmarm","a woman schoolteacher (especially one regarded as strict)"
"schoolmate","an acquaintance that you go to school with"
"scapegrace","a reckless and unprincipled reprobate"
"scrutineer","someone who examines votes at an election"
"sacrificer","a religious person who offers up a sacrifice"
"sculpturer","an artist who creates sculptures"
"sculptress","a woman sculptor"
"schlimazel","(Yiddish) a very unlucky or inept person who fails at everything"
"salesclerk","a salesperson in a store"
"secularist","an advocate of secularism"
"shanghaier","a kidnapper who drugs men and takes them for compulsory service aboard a ship"
"sleepyhead","a sleepy person"
"seductress","a woman who seduces"
"slopseller","a dealer in cheap ready-made clothing"
"segregator","someone who believes the races should be kept apart"
"seminarian","a student at a seminary, especially a Roman Catholic seminary"
"seminarist","a student at a seminary (especially a Roman Catholic seminary)"
"stepsister","a sister who has only one parent in common with you"
"shipwright","a carpenter who helps build and launch wooden vessels"
"shirtmaker","a maker of shirts"
"shopaholic","a compulsive shopper"
"six-footer","a person who is at least six feet tall"
"shopkeeper","a merchant who owns or manages a shop"
"skirmisher","someone who skirmishes (e.g., as a member of a scouting party)"
"skin-diver","an underwater swimmer equipped with a face mask and foot fins and either a snorkel or an air cylinder"
"serologist","a medical scientist who specializes in serology"
"shutterbug","a photography enthusiast"
"serviceman","someone who serves in the armed forces"
"stocktaker","an employee whose job is to take inventory"
"speculator","someone who risks losses for the possibility of considerable gains"
"speculator","someone who makes conjectures without knowing the facts"
"shareowner","someone who holds shares of stock in a corporation"
"starveling","someone who is starving (or being starved)"
