word,definition
"pruno","a liquor concocted from a mixture of ingredients (such as prunes and raisins and milk and sugar) that can be fermented to produce alcohol"
"pekoe","a superior grade of black tea"
"phyle","a tribe of ancient Athenians"
"posse","a temporary police force"
"punks","a youth subculture closely associated with punk rock music in the late 1970s"
"parts","the local environment"
"polls","the place where people vote"
"plage","the beach at a seaside resort"
"prion","(microbiology) an infectious protein particle similar to a virus but lacking nucleic acid"
"pixie","(folklore) fairies that are somewhat mischievous"
"pixie","creeping evergreen shrub having narrow overlapping leaves and early white star-shaped flowers"
"Paddy","(ethnic slur) offensive term for a person of Irish descent"
"pommy","a disparaging term for a British person"
"plebe","a military trainee (as at a military academy)"
"patsy","a person who is gullible and easy to take advantage of"
"pappa","an informal term for a father"
"Padre","`Father' is a term of address for priests in some churches (especially the Roman Catholic Church or the Orthodox Catholic Church)"
"pansy","a timid man or boy considered childish or unassertive"
"pansy","large-flowered garden plant derived chiefly from the wild pansy of Europe and having velvety petals of various colors"
"pseud","a person who makes deceitful pretenses"
"padre","a chaplain in one of the military services"
"plier","someone who plies a trade"
"plyer","someone who plies a trade"
"pasha","a civil or military authority in Turkey or Egypt"
"pacha","a civil or military authority in Turkey or Egypt"
"ponce","a man who is effeminate in his manner and fussy in the way he dresses"
"pinko","a person with mildly leftist political views"
"pater","an informal use of the Latin word for father"
"piper","someone who plays the bagpipe"
"pawer","a person who handles or caresses in a clumsy or overfamiliar manner"
"payee","a person to whom money is paid"
"payer","a person who pays money for something"
"prexy","the head administrative officer of a college or university"
"prole","a member of the working class (not necessarily employed)"
"prior","earlier in time"
"prior","the head of a religious order"
"pudge","a short fat person"
"pygmy","an unusually small individual"
"pigmy","an unusually small individual"
"prude","a person excessively concerned about propriety and decorum"
"pinon","any of several low-growing pines of western North America"
"petal","part of the perianth that is usually brightly colored"
"peony","any of numerous plants widely cultivated for their showy single or double red or pink or white flowers"
"poppy","annual or biennial or perennial herbs having showy flowers"
"purau","shrubby tree widely distributed along tropical shores"
"pyxie","creeping evergreen shrub having narrow overlapping leaves and early white star-shaped flowers"
"pipal","fig tree of India noted for great size and longevity"
"pipul","fig tree of India noted for great size and longevity"
"palas","East Indian tree bearing a profusion of intense vermilion velvet-textured blooms and yielding a yellow dye"
"phlox","any polemoniaceous plant of the genus Phlox"
"pichi","Peruvian shrub with small pink to lavender tubular flowers"
"penny","a coin worth one-hundredth of the value of the basic unit"
"penny","a fractional monetary unit of Ireland and the United Kingdom"
"penni","100 pennia formerly equaled 1 markka in Finland"
"paisa","a fractional monetary unit in Bangladesh and India and Nepal and Pakistan"
"pengo","formerly the basic unit of money in Hungary until it was replaced by the forint in 1946"
"picul","a unit of weight used in some parts of Asia"
"piles","a large number or amount"
"piles","pain caused by venous swelling at or inside the anal sphincter"
"polio","an acute viral disease marked by inflammation of nerve cells of the brain stem and spinal cord"
"palsy","a condition marked by uncontrollable tremor"
"palsy","loss of the ability to move a body part"
"palsy","affect with palsy"
"putty","a dough-like mixture of whiting and boiled linseed oil"
"putty","apply putty in order to fix or fill"
"Pyrex","a borosilicate glass with a low coefficient of expansion"
"preen","dress or groom with elaborate care"
"preen","pride or congratulate (oneself) for an achievement"
"preen","clean with one's bill"
"primp","to dress or groom with elaborate care"
"prink","put on special clothes to appear particularly appealing and attractive"
"prink","dress very carefully and in a finicky manner"
"parch","cause to wither or parch from exposure to heat"
"poach","cook in a simmering liquid"
"poach","hunt illegally"
"prove","establish the validity of something, as by an example, explanation or experiment"
"prove","prove formally"
"prove","obtain probate of"
"prove","provide evidence for"
"prove","take a trial impression of"
"prove","cause to puff up with a leaven"
"prove","increase in volume"
"prove","put to the test, as for its quality, or give experimental use to"
"prove","be shown or be found to be"
"parse","analyze syntactically by assigning a constituent structure to (a sentence)"
"prise","regard highly"
"prise","to move or force, especially in an effort to get something open"
"prise","make an uninvited or presumptuous inquiry"
"plead","appeal or request earnestly"
"plead","enter a plea, as in courts of law"
"plead","offer as an excuse or plea"
"plead","make an allegation in an action or other legal proceeding, especially answer the previous pleading of the other party by denying facts therein stated or by alleging new facts"
"pronk","jump straight up"
"Pinot","any of several varieties of wine grape, especially the chief varieties Pinot Noir, a black grape, and Pinot Blanc and Pinot Gris, white grapes"
"quite","to the greatest extent"
