word,definition
"tape","a long thin piece of cloth or paper as used for binding or fastening"
"tape","a recording made on magnetic tape"
"tape","measuring instrument consisting of a narrow strip of cloth or metal marked in inches or centimeters and used for measuring lengths"
"tape","the finishing line for a foot race"
"tape","register electronically"
"tape","record on videotape"
"tape","fasten or attach with tape"
"tube","an electric railway operating below the surface of the ground (usually in a city)"
"tube","conduit consisting of a long hollow object (usually cylindrical) used to hold and conduct objects or liquids or gases"
"tube","electronic device consisting of a system of electrodes arranged in an evacuated glass or metal envelope"
"tube","(anatomy) any hollow cylindrical body structure"
"tube","a hollow cylindrical shape"
"tube","place or enclose in a tube"
"tube","ride or float on an inflated tube"
"tube","convey in a tube"
"tube","provide with a tube or insert a tube into"
"tuck","a straight sword with a narrow blade and two edges"
"tuck","a narrow flattened pleat or fold that is stitched in place"
"tuck","(sports) a bodily position adopted in some sports (such as diving or skiing) in which the knees are bent and the thighs are drawn close to the chest"
"tuck","eatables (especially sweets)"
"tuck","draw together into folds or puckers"
"tuck","fit snugly into"
"tuck","make a tuck or several folds in"
"tram","a wheeled vehicle that runs on rails and is propelled by electricity"
"tram","a four-wheeled wagon that runs on tracks in a mine"
"tram","a conveyance that transports passengers or freight in carriers suspended from cables and supported by a series of towers"
"tram","travel by tram"
"tope","a dome-shaped shrine erected by Buddhists"
"tope","drink excessive amounts of alcohol"
"tapa","a paperlike cloth made in the South Pacific by pounding tapa bark"
"tapa","the thin fibrous bark of the paper mulberry and Pipturus albidus"
"tach","measuring instrument for indicating speed of rotation"
"tare","(chemical analysis) a counterweight used in chemical analysis"
"tare","the weight of a motor vehicle, railroad car, or aircraft without its fuel or cargo"
"tare","weedy annual grass often occurs in grainfields and other cultivated land"
"tare","any of several weedy vetches grown for forage"
"tare","an adjustment made for the weight of the packaging in order to determine the net weight of the goods"
"tarp","waterproofed canvas"
"tamp","a tool for tamping (e.g., for tamping tobacco into a pipe bowl or a charge into a drill hole etc.)"
"tamp","press down tightly"
"tabi","a sock with a separation for the big toe"
"toby","a drinking mug in the shape of a stout man wearing a three-cornered hat"
"tile","a flat thin rectangular slab (as of fired clay or rubber or linoleum) used to cover surfaces"
"tile","game equipment consisting of a flat thin piece marked with characters and used in board games like Mah-Jong, Scrabble, etc."
"tile","a thin flat slab of fired clay used for roofing"
"tile","cover with tiles"
"toga","a one-piece cloak worn by men in ancient Rome"
"tine","prong on a fork or pitchfork or antler"
"tire","hoop that covers a wheel"
"tire","exhaust or get tired through overuse or great strain or stress"
"tire","lose interest or become bored with something or somebody"
"tire","cause to be bored"
"tire","deplete"
"tent","a portable shelter usually of canvas stretched over supporting poles and fastened to the ground with ropes and pegs"
"tent","a web that resembles a tent or carpet"
"tent","live in or as if in a tent"
"tyre","hoop that covers a wheel"
"tipi","a Native American tent"
"tier","one of two or more layers one atop another"
"tier","something that is used for tying"
"tier","a worker who ties something"
"tier","any one of two or more competitors who tie one another"
"tier","a relative position or degree of value in a graded group"
"term","(architecture) a statue or a human bust or an animal carved out of the top of a square pillar"
"term","any distinct quantity contained in a polynomial"
"term","a word or expression used for some particular thing"
"term","one of the substantive phrases in a logical proposition"
"term","(usually plural) a statement of what is required as part of an agreement"
"term","a limited period of time"
"term","the end of gestation or point at which birth is imminent"
"term","name formally or designate with a term"
"tray","an open receptacle for holding, displaying, or serving articles or food"
"togs","informal terms for clothing"
"togs","swimming outfit"
"tore","commonly the lowest molding at the base of a column"
"trey","one of four playing cards in a deck having three pips"
"trey","the cardinal number that is the sum of one and one and one"
"tole","enameled or lacquered metalware (usually gilded and elaborately painted)"
"type","a small metal block bearing a raised character on one end"
"type","a subdivision of a particular kind of thing"
"type","all of the tokens of the same symbol"
"type","printed characters"
"type","(biology) the taxonomic group whose characteristics are used to define the next higher taxon"
"type","a person of a specified kind (usually with many eccentricities)"
"type","identify as belonging to a certain type"
"type","write by means of a keyboard with types"
"tact","consideration in dealing with others and avoiding giving offense"
"tint","a quality of a given color that differs slightly from another color"
"tint","color lightly"
"tone","a quality of a given color that differs slightly from another color"
"tone","a pitch or change in pitch of the voice that serves to distinguish words in tonal languages"
"tone","in music, the distinctive property of a complex sound such as a voice, noise or musical sound"
"tone","the quality of something (an act or a piece of writing) that reveals the attitudes and presuppositions of the author"
"tone","a steady sound without overtones"
"tone","a musical interval of two semitones"
"tone","a notation representing the pitch and duration of a musical sound"
"tone","the quality of a person's voice"
"tone","the general atmosphere of a place or situation and the effect that it has on people"
"tone","the elastic tension of living muscles, arteries, etc. that facilitate response to stimuli"
"tone","give a healthy elasticity to"
"tone","change to a color image"
"tone","change the color or tone of"
"tone","vary the pitch of one's speech"
"tone","utter monotonously and repetitively and rhythmically"
"toll","value measured by what must be given or done or undergone to obtain something"
"toll","the sound of a bell being struck"
